ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
1,0.81,0.6100000000000001,1.3,1.0,5.0,1.0,0.8504437943006478,0.664766068111469,0.8789413154979476,0.605431489170688,133.8,0.8540668402489489,0.6851611627447104,389.4,0.8473810180818194,0.9502679112210378,973.2
1,0.81,0.6100000000000001,1.3,1.0,5.0,3.0,0.8444301604921582,0.6380127092808351,0.8994990796045649,0.523207271911121,133.8,0.8545102787376653,0.6774635818337618,389.4,0.8380278574133346,0.9554060242565698,973.2
1,0.81,0.6100000000000001,1.3,1.0,5.0,5.0,0.8402864878776743,0.619279737329823,0.9237368254190154,0.4768712826843228,133.8,0.8555925162731002,0.6682169929470699,389.4,0.8312354408786506,0.959104655260831,973.2
1,0.81,0.6100000000000001,1.3,3.0,0.1,0.1,0.8736996707754496,0.7683523830502732,0.8173238764532359,0.7414207159690271,133.8,0.8476470371275342,0.7776099136510448,389.4,0.8899282991543632,0.9303342189844486,973.2
1,0.81,0.6100000000000001,1.3,3.0,0.1,1.0,0.8710268557442353,0.7458018846214995,0.8608555750382418,0.7040399506228258,133.8,0.8499117078252525,0.7601542416452441,389.4,0.8796378491928015,0.9383493967512994,973.2
1,0.81,0.6100000000000001,1.3,3.0,0.1,3.0,0.8600683034547616,0.6945830679112105,0.9055113310384394,0.5829648748737515,133.8,0.8530740509960892,0.7329378419352712,389.4,0.8587753178478421,0.9490363004404336,973.2
1,0.81,0.6100000000000001,1.3,3.0,0.1,5.0,0.8487074312547189,0.6517714259894072,0.9232076947335841,0.4783413758276288,133.8,0.8545992501867581,0.7113637861709841,389.4,0.8424741419091137,0.9545848800572332,973.2
1,0.81,0.6100000000000001,1.3,3.0,1.0,0.1,0.8708925417230506,0.7519175318854664,0.8313414397832872,0.7249915834362025,133.8,0.850519724052368,0.7611746094522445,389.4,0.8826303938312622,0.93485504937206,973.2
1,0.81,0.6100000000000001,1.3,3.0,1.0,1.0,0.8687543064847283,0.7324219253520866,0.8650940493371687,0.6935809673437324,133.8,0.8544143701502515,0.7457702194977259,389.4,0.8741718035751929,0.9420482387923628,973.2
1,0.81,0.6100000000000001,1.3,3.0,1.0,3.0,0.8604698202159201,0.6942043132681759,0.9016634930526704,0.5964313769498373,133.8,0.8553404896903756,0.727803045283765,389.4,0.8588294175246342,0.9498580777501788,973.2
1,0.81,0.6100000000000001,1.3,3.0,1.0,5.0,0.8499102831865903,0.6567405587316735,0.919012015017868,0.5052294916395466,133.8,0.8535355535430513,0.7087996836068815,389.4,0.8443499211231462,0.9537622586002774,973.2
1,0.81,0.6100000000000001,1.3,3.0,3.0,0.1,0.8666155369666049,0.7282198031271074,0.8426012002659427,0.6980922455392211,133.8,0.8551745671499662,0.7385788675762969,389.4,0.8732410921903145,0.941020278526372,973.2
1,0.81,0.6100000000000001,1.3,3.0,3.0,1.0,0.8635423662613929,0.7136984518361674,0.8575013764782202,0.6607227022780833,133.8,0.8555032247485272,0.7319069276909893,389.4,0.8670055152205307,0.9441026820667257,973.2
1,0.81,0.6100000000000001,1.3,3.0,3.0,3.0,0.8580629559799327,0.6842638472336234,0.8965835907657873,0.5919762091796656,133.8,0.8579434605820732,0.71598839891899,389.4,0.8550771399302158,0.9515014213328662,973.2
1,0.81,0.6100000000000001,1.3,3.0,3.0,5.0,0.8504438830089374,0.6567405615277979,0.90586527033709,0.5172034564021996,133.8,0.8569127338019614,0.7046905279810164,389.4,0.8447646011532969,0.9545834027996142,973.2
1,0.81,0.6100000000000001,1.3,3.0,5.0,0.1,0.8624719549700451,0.7117834923852862,0.8444280032302596,0.6771855010660982,133.8,0.8580079279033027,0.7236820249159581,389.4,0.8661275257831302,0.9434862435660154,973.2
1,0.81,0.6100000000000001,1.3,3.0,5.0,1.0,0.8596662531299151,0.6984064466776532,0.8626757512989531,0.6398271798900236,133.8,0.8545153252292217,0.7185511831784325,389.4,0.8612794810391989,0.9463635193341368,973.2
1,0.81,0.6100000000000001,1.3,3.0,5.0,3.0,0.8561912084426254,0.677759952483778,0.8893925010380304,0.5934463023229716,133.8,0.8591899105316354,0.7067418100322984,389.4,0.8527963524899587,0.9521182819071818,973.2
1,0.81,0.6100000000000001,1.3,3.0,5.0,5.0,0.850844863460949,0.6575024523410358,0.8994161871883393,0.5381326450454494,133.8,0.8609519179669158,0.6985234987805682,389.4,0.8446476622370408,0.9547893747190572,973.2
1,0.81,0.6100000000000001,1.3,5.0,0.1,0.1,0.8743680309068449,0.7702644317354991,0.8162856132717383,0.7429132532824599,133.8,0.8479864791150751,0.7796651506163075,389.4,0.8909727722045233,0.9303342189844486,973.2
1,0.81,0.6100000000000001,1.3,5.0,0.1,1.0,0.8727635746985685,0.7561203811028284,0.8384895261083353,0.7249803613511391,133.8,0.8505575464613375,0.7668261815305517,389.4,0.8845981640292052,0.9354719099463756,973.2
1,0.81,0.6100000000000001,1.3,5.0,0.1,3.0,0.8672857710757806,0.7236323357935315,0.8807467188895759,0.6487487375154304,133.8,0.8530110892648407,0.7493691912200909,389.4,0.8709983355119132,0.9445148369424144,973.2
1,0.81,0.6100000000000001,1.3,5.0,0.1,5.0,0.8603355045235659,0.6953464266898365,0.9057634318787756,0.5844574121871844,133.8,0.8531747504979863,0.7334506624480917,389.4,0.8590914038782138,0.9490363004404336,973.2
1,0.81,0.6100000000000001,1.3,5.0,1.0,0.1,0.8715612590753654,0.7584185018890338,0.8242324770309566,0.7324879362585567,133.8,0.8482700307200514,0.7673390020433722,389.4,0.8854528750035489,0.9323888732956138,973.2
1,0.81,0.6100000000000001,1.3,5.0,1.0,1.0,0.8711595634649232,0.7500032826502205,0.8414851705022125,0.7174952306138481,133.8,0.8510581890356592,0.7611746094522445,389.4,0.8815961488998975,0.9362941093297259,973.2
1,0.81,0.6100000000000001,1.3,5.0,1.0,3.0,0.8664838106486877,0.7182807966695697,0.8836152847883845,0.6472674222870609,133.8,0.8561096339350007,0.7426893415068223,389.4,0.8685546420884218,0.9461592357091152,973.2
1,0.81,0.6100000000000001,1.3,5.0,1.0,5.0,0.8602027971608145,0.6942043132681759,0.9047234396150806,0.5904500056110425,133.8,0.8542056687560493,0.7298582822490277,389.4,0.8586245666609873,0.9494476111689116,973.2
1,0.81,0.6100000000000001,1.3,5.0,3.0,0.1,0.8700900455836914,0.744653935687905,0.838959092891302,0.7189989900123444,133.8,0.8521639762293993,0.7534717553226551,389.4,0.8798756750662184,0.9375265642575408,973.2
1,0.81,0.6100000000000001,1.3,5.0,3.0,1.0,0.8687537710114055,0.7354768228397295,0.8528654943833234,0.7040399506228258,133.8,0.8545479230091261,0.7462777667919056,389.4,0.8754909720360571,0.9404040510624648,973.2
1,0.81,0.6100000000000001,1.3,5.0,3.0,3.0,0.8651461980491133,0.7114003366422113,0.8874489412990076,0.6457636628885647,133.8,0.8559261868412861,0.7339595280469318,389.4,0.8663185943889078,0.9478021572181972,973.2
1,0.81,0.6100000000000001,1.3,5.0,3.0,5.0,0.8594000331057059,0.6892337097643969,0.9019842509473652,0.5979239142632702,133.8,0.8566684002361988,0.7206116933623361,389.4,0.8569057045298925,0.9508851938689588,973.2
1,0.81,0.6100000000000001,1.3,5.0,5.0,0.1,0.8667492268061769,0.7286022123049276,0.8426012002659427,0.6980922455392211,133.8,0.8552491810663291,0.7390930063937776,389.4,0.8734125653587036,0.941020278526372,973.2
1,0.81,0.6100000000000001,1.3,5.0,5.0,1.0,0.8646112601999562,0.7201935779394273,0.8473953150445365,0.683144428234766,133.8,0.8567648257319114,0.7329325687166304,389.4,0.8692494060430181,0.9422533665645952,973.2
1,0.81,0.6100000000000001,1.3,5.0,5.0,3.0,0.8619388915753596,0.7018459399125139,0.8835329564052969,0.6338121422960385,133.8,0.8545062378373214,0.7252297145870411,389.4,0.8626155614748179,0.9480081291376402,973.2
1,0.81,0.6100000000000001,1.3,5.0,5.0,5.0,0.8580629559799327,0.6842638472336234,0.8965835907657873,0.5919762091796656,133.8,0.8579434605820732,0.71598839891899,389.4,0.8550771399302158,0.9515014213328662,973.2
1,2.8000000000000003,0.11,0.21,0.1,0.1,0.1,0.8623388876411548,0.704132356121357,0.8993025868932089,0.6188531029065201,133.8,0.8522144594583804,0.7334453892294508,389.4,0.8625267396020458,0.9473919016737328,973.2
1,2.8000000000000003,0.11,0.21,0.1,0.1,1.0,0.8545888925761815,0.7083490936893538,0.8722492392392877,0.5904500056110425,133.8,0.8224696211308989,0.7488629622305716,389.4,0.8639918770523511,0.9332117057893724,973.2
1,2.8000000000000003,0.11,0.21,0.1,0.1,3.0,0.8505792679767673,0.7033792311585805,0.8539801209624438,0.5680619459095501,133.8,0.8155351433348471,0.7498872849515523,389.4,0.8623701116243165,0.9297184135941468,973.2
1,2.8000000000000003,0.11,0.21,0.1,0.1,5.0,0.8500445082603024,0.7033792311585805,0.8514172808999767,0.5650656491976209,133.8,0.8138695211944565,0.7509155625865137,389.4,0.8624339400903478,0.9288964252475987,973.2
1,2.8000000000000003,0.11,0.21,0.1,1.0,0.1,0.8059356002166744,0.4988593461553539,0.8936488181749095,0.4006172146784873,133.8,0.8694660383994945,0.5326161755981808,389.4,0.789105902654813,0.9710244359513854,973.2
1,2.8000000000000003,0.11,0.21,0.1,1.0,1.0,0.8461685733812278,0.6471890783598806,0.9187587975810064,0.5037257322410504,133.8,0.8464364619239026,0.6964840814712281,389.4,0.8413405628306879,0.9531458200995672,973.2
1,2.8000000000000003,0.11,0.21,0.1,1.0,3.0,0.8509812304284303,0.6892417514185999,0.8860825566885792,0.5695432611379194,133.8,0.8235267474044722,0.7303763759804891,389.4,0.8571059874997443,0.9379387191332296,973.2
1,2.8000000000000003,0.11,0.21,0.1,1.0,5.0,0.8519167024429315,0.6984152069358653,0.8747974807776835,0.5740208730782179,133.8,0.8186341467132527,0.7411601081009821,389.4,0.8612023274997306,0.9344450048643984,973.2
1,2.8000000000000003,0.11,0.21,0.1,3.0,0.1,0.7842831076909886,0.4315822323732728,0.8884868427505174,0.3527886881382561,133.8,0.8601429785600858,0.4586619207698899,389.4,0.7672719642822484,0.9739012896459012,973.2
1,2.8000000000000003,0.11,0.21,0.1,3.0,1.0,0.8193019097935966,0.5424423913061105,0.9118826461570833,0.4215239591516104,133.8,0.8667027489334578,0.5839878715971261,389.4,0.8038243137234241,0.9681471601832644,973.2
1,2.8000000000000003,0.11,0.21,0.1,3.0,3.0,0.8440299817578099,0.6403078941362641,0.9165957252466204,0.4917742116485243,133.8,0.845095392115241,0.6913466482104015,389.4,0.8391086007930305,0.9535569197912424,973.2
1,2.8000000000000003,0.11,0.21,0.1,3.0,5.0,0.8485751691043459,0.6674509572336664,0.9064089612265338,0.5336213668499608,133.8,0.832838954877011,0.7134335244875091,389.4,0.8493215921969769,0.9459534748264752,973.2
1,2.8000000000000003,0.11,0.21,0.1,5.0,0.1,0.7790700950897389,0.4170513910356135,0.8839159563051225,0.3423297048591628,133.8,0.8545153139852321,0.4427341638652693,389.4,0.7626476253149909,0.9736959508368664,973.2
1,2.8000000000000003,0.11,0.21,0.1,5.0,1.0,0.8050008430024276,0.4969538795473164,0.905365120876726,0.3886656940859611,133.8,0.8639324112264927,0.5341599103552832,389.4,0.7885124452341359,0.9706133362597104,973.2
1,2.8000000000000003,0.11,0.21,0.1,5.0,3.0,0.8338709804450438,0.5940538398255711,0.9209842197183968,0.4544046683873864,133.8,0.8605902655357429,0.6420328257860393,389.4,0.8221384971009977,0.9628041304123028,973.2
1,2.8000000000000003,0.11,0.21,0.1,5.0,5.0,0.843762512892728,0.6395438055691307,0.9165957252466204,0.4917742116485243,133.8,0.8448460610905049,0.6903196888801002,389.4,0.8388072326531095,0.9535567087544397,973.2
1,2.8000000000000003,0.11,0.21,1.0,0.1,0.1,0.8696888850888744,0.7534442438504694,0.835810318795995,0.7234990461227697,133.8,0.8427177903750709,0.7637426669303276,389.4,0.8830388728119456,0.932183745523382,973.2
1,2.8000000000000003,0.11,0.21,1.0,0.1,1.0,0.8698236459936067,0.7446524593341433,0.8675632971653784,0.6741330939288521,133.8,0.8430233739980089,0.7688880100191153,389.4,0.8795155231253011,0.9371154645658656,973.2
1,2.8000000000000003,0.11,0.21,1.0,0.1,3.0,0.8624726665467144,0.7274549763830931,0.8912509639483324,0.6233307148468186,133.8,0.8267187032207927,0.7632364379408081,389.4,0.8723519537290982,0.9350608102547004,973.2
1,2.8000000000000003,0.11,0.21,1.0,0.1,5.0,0.8599345237126604,0.7232543137351286,0.8792817072561592,0.6113679721692291,133.8,0.8249375841562804,0.7617006130116671,389.4,0.8703326634038099,0.9334176777088156,973.2
1,2.8000000000000003,0.11,0.21,1.0,1.0,0.1,0.8577928975021878,0.6804317138012177,0.8853142074414586,0.630827067669173,133.8,0.8690071036746222,0.6974859930129853,389.4,0.8524474304934462,0.9531445538787512,973.2
1,2.8000000000000003,0.11,0.21,1.0,1.0,1.0,0.8623388876411548,0.704132356121357,0.8993025868932089,0.6188531029065201,133.8,0.8522144594583804,0.7334453892294508,389.4,0.8625267396020458,0.9473919016737328,973.2
1,2.8000000000000003,0.11,0.21,1.0,1.0,3.0,0.8595333647690625,0.7075828073683251,0.9010705018982004,0.5949163954662776,133.8,0.8350175484928328,0.7462962230571485,389.4,0.8641875526404925,0.9412256173354072,973.2
1,2.8000000000000003,0.11,0.21,1.0,1.0,5.0,0.8579304251984151,0.7102589474168088,0.8903520452638529,0.5934350802379081,133.8,0.8281612651122806,0.7504053786830136,389.4,0.8651816367749209,0.9373222806325197,973.2
1,2.8000000000000003,0.11,0.21,1.0,3.0,0.1,0.8261190219793229,0.5646141211112269,0.9083898531684635,0.4753563012007631,133.8,0.8717330841201809,0.5952857425350999,389.4,0.8109611680978066,0.9667085222992038,973.2
1,2.8000000000000003,0.11,0.21,1.0,3.0,1.0,0.8405527960132929,0.6150724954007946,0.9087436887105588,0.5082370104365391,133.8,0.8681589240750798,0.6517830070529299,389.4,0.8290957133246376,0.9617757480727064,973.2
1,2.8000000000000003,0.11,0.21,1.0,3.0,3.0,0.8529834534134364,0.6685894161205416,0.9187046287046284,0.5530916844349679,133.8,0.8516862062039354,0.7082855447894009,389.4,0.8485695246946822,0.9521180708703793,973.2
1,2.8000000000000003,0.11,0.21,1.0,3.0,5.0,0.8548556478345308,0.6857956705143019,0.9107790452581528,0.5724946695095948,133.8,0.8387447800861665,0.7247287588161624,389.4,0.8555946475378491,0.9457472918702292,973.2
1,2.8000000000000003,0.11,0.21,1.0,5.0,0.1,0.8092784724178944,0.5107147912136595,0.8950523618046043,0.4185501066098081,133.8,0.8680066471415856,0.5423782216070133,389.4,0.7930058274734131,0.9697915589499652,973.2
1,2.8000000000000003,0.11,0.21,1.0,5.0,1.0,0.8251828354035107,0.5623196604520562,0.9110670895601932,0.44990461227696105,133.8,0.86927541362288,0.6009373146134072,389.4,0.8102036229332323,0.9665029724533659,973.2
1,2.8000000000000003,0.11,0.21,1.0,5.0,3.0,0.8424243645816052,0.6246283600958802,0.9202015717493366,0.4977443609022556,133.8,0.8606538057101927,0.6682235844703711,389.4,0.8325899058122193,0.9595159659893092,973.2
1,2.8000000000000003,0.11,0.21,1.0,5.0,5.0,0.8497767712407667,0.657506833868204,0.917085614922882,0.5246549208843003,133.8,0.8507351409037203,0.7031573396611958,389.4,0.8448786487621357,0.95314603113637,973.2
1,2.8000000000000003,0.11,0.21,3.0,0.1,0.1,0.870356352287323,0.7614712016227813,0.8280121212121212,0.7414543822242172,133.8,0.8392161187970915,0.7683606881550327,389.4,0.8864878778699365,0.9288947369531771,973.2
1,2.8000000000000003,0.11,0.21,3.0,0.1,1.0,0.8718267626283901,0.7580324325841791,0.8483643711744999,0.7249803613511391,133.8,0.8407341301798746,0.7693968756179552,389.4,0.8855440007677039,0.933004678685916,973.2
1,2.8000000000000003,0.11,0.21,3.0,0.1,3.0,0.8695565341107399,0.7477102759758152,0.8650102670751917,0.6786219279542139,133.8,0.8396667044684067,0.7714560674971986,389.4,0.8806449799629787,0.9350605992178976,973.2
1,2.8000000000000003,0.11,0.21,3.0,0.1,5.0,0.8658135743904548,0.7385360906700427,0.8801807423818426,0.6547076646840984,133.8,0.8295678755323429,0.7673455935666732,389.4,0.8771674311124109,0.9342379777609416,973.2
1,2.8000000000000003,0.11,0.21,3.0,1.0,0.1,0.8690213297790166,0.7347185893574019,0.8515766394076596,0.7040848389630794,133.8,0.8561832678067232,0.7452534440709248,389.4,0.8752598085851855,0.9412254062986044,973.2
1,2.8000000000000003,0.11,0.21,3.0,1.0,1.0,0.8694216839008375,0.7343332498410542,0.8705894530894531,0.6921333183705531,133.8,0.8527098967009881,0.7488497791839694,389.4,0.8750105652331351,0.9420476056819548,973.2
1,2.8000000000000003,0.11,0.21,3.0,1.0,3.0,0.8680863916856616,0.7343325116641732,0.8819909206979715,0.660689036022893,133.8,0.8437815448047401,0.7596440577417441,389.4,0.875098532888266,0.9399929513707896,973.2
1,2.8000000000000003,0.11,0.21,3.0,1.0,5.0,0.8652795295932376,0.7289831507212352,0.887480264951489,0.6412636067781394,133.8,0.8369057309450705,0.7591325555335837,389.4,0.8729254616442255,0.9385538914131236,973.2
1,2.8000000000000003,0.11,0.21,3.0,3.0,0.1,0.8581942357724781,0.6800515023772931,0.8812242241374463,0.6293345303557399,133.8,0.8723454725218817,0.6974873113176454,389.4,0.8524028731806761,0.9539665422252988,973.2
1,2.8000000000000003,0.11,0.21,3.0,3.0,1.0,0.8615346947026075,0.6918915827312018,0.902364991110984,0.632297160812479,133.8,0.8632178907521038,0.7123815173686638,389.4,0.8576423772915296,0.9527342983342864,973.2
1,2.8000000000000003,0.11,0.21,3.0,3.0,3.0,0.8623388876411548,0.704132356121357,0.8993025868932089,0.6188531029065201,133.8,0.8522144594583804,0.7334453892294508,389.4,0.8625267396020458,0.9473919016737328,973.2
1,2.8000000000000003,0.11,0.21,3.0,3.0,5.0,0.8622047510363103,0.7098684993809101,0.903195224315914,0.6068791381438672,133.8,0.8430976519679406,0.745261353898886,389.4,0.8650219253540861,0.9441028931035284,973.2
1,2.8000000000000003,0.11,0.21,3.0,5.0,0.1,0.8469680361268149,0.6345644473993889,0.8986814189500055,0.5605543710021321,133.8,0.8760981543760616,0.6599999999999999,389.4,0.8356924508482553,0.9611595206087992,973.2
1,2.8000000000000003,0.11,0.21,3.0,5.0,1.0,0.8516452175877849,0.6521501890208157,0.90527265101987,0.5650656491976209,133.8,0.8725456618265846,0.6820868762771076,389.4,0.8419949879393321,0.9588984723045852,973.2
1,2.8000000000000003,0.11,0.21,3.0,5.0,3.0,0.8540517231703874,0.6697344626768542,0.9045402614113062,0.5740433172483448,133.8,0.8571951662619748,0.7026300177971129,389.4,0.8493391423391422,0.9531451869891592,973.2
1,2.8000000000000003,0.11,0.21,3.0,5.0,5.0,0.8560571594722598,0.6831136809732616,0.9052975961740288,0.5769835035349569,133.8,0.8495266539046623,0.7195847340320347,389.4,0.8543153490716356,0.9490354562932228,973.2
1,2.8000000000000003,0.11,0.21,5.0,0.1,0.1,0.8703563526454993,0.7637656650780765,0.8271674165543018,0.7444506789361462,133.8,0.8367203497385598,0.7704132885109749,389.4,0.8875795841241594,0.9276614378781516,973.2
1,2.8000000000000003,0.11,0.21,5.0,0.1,1.0,0.8712936998308243,0.7595664592110019,0.8359241953276244,0.7324767141734935,133.8,0.8407160816655453,0.7688853734097949,389.4,0.8862395539316037,0.9313615461400314,973.2
1,2.8000000000000003,0.11,0.21,5.0,0.1,3.0,0.8712920918586798,0.7538259176475333,0.8597966272498716,0.7115138592750533,133.8,0.839996755743521,0.768369916287654,389.4,0.8836577208260177,0.934443105533174,973.2
1,2.8000000000000003,0.11,0.21,5.0,0.1,5.0,0.8694229335763378,0.7477102759758152,0.8635406084152676,0.6786219279542139,133.8,0.8396667044684067,0.7714560674971986,389.4,0.8806213519141982,0.93485504937206,973.2
1,2.8000000000000003,0.11,0.21,5.0,1.0,0.1,0.8686196341685744,0.7461813830336643,0.8367571090245416,0.7205027494108406,133.8,0.8450901377145584,0.7550088985564565,389.4,0.8803830027939183,0.9344441607171874,973.2
1,2.8000000000000003,0.11,0.21,5.0,1.0,1.0,0.8711590273949593,0.7477132091104671,0.8529029902028258,0.7175176747839749,133.8,0.8488734818703352,0.7580976863753215,389.4,0.8809080004718848,0.9375261421839356,973.2
1,2.8000000000000003,0.11,0.21,5.0,1.0,3.0,0.870891825967979,0.7435081621392098,0.8686833273759881,0.6920996521153631,133.8,0.8478392306871783,0.7611812009755454,389.4,0.8790879062836451,0.9393758797596712,973.2
