ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
3,0.51,4.9,0.01,0.1,1.0,5.0,0.8816142069459616,0.8418834669291707,0.8136969949144166,0.8798534798534801,273.0,0.8072105598680782,0.8039785032485762,273.4,0.9260706947682488,0.9049153386224604,931.8
3,0.51,4.9,0.01,0.1,3.0,0.1,0.8871621544571138,0.8298009120678225,0.8427815105496765,0.8820512820512821,273.0,0.8435205001665209,0.7776503302050747,273.4,0.9127010299623198,0.9207977024105328,931.8
3,0.51,4.9,0.01,0.1,3.0,1.0,0.8921675482112772,0.8389530639987678,0.8465960100479674,0.8857142857142858,273.0,0.8454869869504993,0.7922782813293759,273.4,0.9190814502668532,0.9233735011962771,931.8
3,0.51,4.9,0.01,0.1,3.0,3.0,0.8870263786236556,0.8448125305529327,0.8277283531863173,0.8886446886446887,273.0,0.8246698071133093,0.8010534477687761,273.4,0.9241425829851672,0.9117834438948382,931.8
3,0.51,4.9,0.01,0.1,3.0,5.0,0.8844559767536975,0.843715638413993,0.8194285176084627,0.8835164835164836,273.0,0.8146388169930672,0.8039811769738776,273.4,0.9261287802454286,0.9083492760103816,931.8
3,0.51,4.9,0.01,0.1,5.0,0.1,0.8859444752194878,0.8272381488103608,0.8419703482511365,0.8805860805860807,273.0,0.8422154416218917,0.7739926739926739,273.4,0.9113038483218974,0.9203685178611766,931.8
3,0.51,4.9,0.01,0.1,5.0,1.0,0.8904090550684216,0.8345594685631248,0.8463140233995224,0.8849816849816851,273.0,0.8453130269189971,0.7842303681719741,273.4,0.9161674685931096,0.9231593699146702,931.8
3,0.51,4.9,0.01,0.1,5.0,3.0,0.8910862858768519,0.8418827972758504,0.8416683385829383,0.8827838827838829,273.0,0.8364133411736383,0.8010587952193792,273.4,0.9217479652544412,0.919940716291034,931.8
3,0.51,4.9,0.01,0.1,5.0,5.0,0.8872970146182428,0.8448125305529327,0.8282092182743391,0.8879120879120881,273.0,0.8248017829805793,0.8017860485013768,273.4,0.9243772195621096,0.9122126284441944,931.8
3,0.51,4.9,0.01,1.0,0.1,0.1,0.8847271622012379,0.8550582263562154,0.8210877032132483,0.8996336996336997,273.0,0.8125631440424792,0.8105692361166813,273.4,0.9278655484036344,0.9021254085551094,931.8
3,0.51,4.9,0.01,1.0,0.1,1.0,0.8858088826196081,0.8528651117316566,0.8203471635161655,0.8915750915750916,273.0,0.8137671077229645,0.8142268923290821,273.4,0.9291470901928166,0.9051297004006028,931.8
3,0.51,4.9,0.01,1.0,0.1,3.0,0.8824266646304573,0.8444462301866323,0.8131014751741719,0.8827838827838829,273.0,0.8075430711966212,0.8061763054463784,273.4,0.9277029381697484,0.904700976844318,931.8
3,0.51,4.9,0.01,1.0,0.1,5.0,0.8814791634273643,0.8433473290877312,0.8111049387157847,0.8805860805860807,273.0,0.8070468462482097,0.8061709579957755,273.4,0.926985116495788,0.90384237724907,931.8
3,0.51,4.9,0.01,1.0,1.0,0.1,0.8864867542500001,0.8451754826526308,0.8335699538110969,0.8923076923076924,273.0,0.8259270783392019,0.7981364134648806,273.4,0.9210711106831952,0.9107111740110544,931.8
3,0.51,4.9,0.01,1.0,1.0,1.0,0.88959705484842,0.8477395852167333,0.8349259054095267,0.8871794871794872,273.0,0.8265182379654192,0.8083794550947834,273.4,0.9253295722646898,0.9141439589162974,931.8
3,0.51,4.9,0.01,1.0,1.0,3.0,0.8847270707083392,0.8466447020377551,0.8195213440780694,0.8871794871794872,273.0,0.8126555074889582,0.8061789791716798,273.4,0.9274809134688567,0.9070614918657772,931.8
3,0.51,4.9,0.01,1.0,1.0,5.0,0.8829679366196318,0.8437142991073522,0.8135358656131826,0.8820512820512821,273.0,0.8108703332331391,0.8054437047137777,273.4,0.9271867630209129,0.9059887609889224,931.8
3,0.51,4.9,0.01,1.0,3.0,0.1,0.8868917015722142,0.8378528235932258,0.8379887738016031,0.8893772893772894,273.0,0.8338843310585643,0.7864254966444747,273.4,0.9171408322320748,0.9156470268251872,931.8
3,0.51,4.9,0.01,1.0,3.0,1.0,0.8924383674394422,0.8440779208603706,0.841491660311218,0.8908424908424909,273.0,0.8430859744695951,0.7974038127322798,273.4,0.9222440278014388,0.920798163403604,931.8
3,0.51,4.9,0.01,1.0,3.0,3.0,0.8879736047286013,0.845910092345193,0.8325135255204014,0.8857142857142858,273.0,0.8249703186749218,0.8061789791716798,273.4,0.924014368283328,0.9126415824970152,931.8
3,0.51,4.9,0.01,1.0,3.0,5.0,0.8856737474842218,0.8470103327507349,0.8213212049657788,0.8879120879120881,273.0,0.8156888470490864,0.8061789791716798,273.4,0.9273630404114858,0.908349045513846,931.8
3,0.51,4.9,0.01,1.0,5.0,0.1,0.8864860221829197,0.8345587989098042,0.8391601239417552,0.8857142857142858,273.0,0.8366249282250602,0.7835031148899759,273.4,0.9150684417877027,0.916934810969791,931.8
3,0.51,4.9,0.01,1.0,5.0,1.0,0.8898679658172644,0.8374885321868868,0.8419537768198019,0.8871794871794872,273.0,0.8426554982781065,0.7878933718349777,273.4,0.9177256218380972,0.9205838016254616,931.8
3,0.51,4.9,0.01,1.0,5.0,3.0,0.8909506930291913,0.8422497672954711,0.8405413285821679,0.8827838827838829,273.0,0.8372196055702288,0.8017913959519799,273.4,0.9217331198324176,0.9195108402520707,931.8
3,0.51,4.9,0.01,1.0,5.0,5.0,0.8885145107461808,0.8466420234244731,0.8296133315481706,0.8893772893772894,273.0,0.8271845295784699,0.8039811769738776,273.4,0.9252442267211332,0.913070997542907,931.8
3,0.51,4.9,0.01,3.0,0.1,0.1,0.8825623484754559,0.8532273941780341,0.8186322570339163,0.8974358974358975,273.0,0.8069747586436676,0.8091093821020827,273.4,0.9270965231613768,0.8997642020440433,931.8
3,0.51,4.9,0.01,3.0,0.1,1.0,0.8889199155328885,0.8576196503070359,0.8265390207530816,0.8974358974358975,273.0,0.8183385326326562,0.8178845485414828,273.4,0.9309050965238852,0.9072760841404554,931.8
3,0.51,4.9,0.01,3.0,0.1,3.0,0.8859443837265892,0.8532320817512774,0.8210027971189886,0.8923076923076924,273.0,0.8125594515049879,0.8142295660543833,273.4,0.9295644343182102,0.9051297004006028,931.8
3,0.51,4.9,0.01,3.0,0.1,5.0,0.8840505722147698,0.8484748645626159,0.8192654320747381,0.8886446886446887,273.0,0.8078903444160724,0.8083767813694821,273.4,0.9283445727918757,0.9049153386224604,931.8
3,0.51,4.9,0.01,3.0,1.0,0.1,0.8839158947916579,0.8495684084349533,0.8229289392524686,0.8959706959706959,273.0,0.8170502415206382,0.8032592711424827,273.4,0.9239552822068138,0.9040569695237478,931.8
3,0.51,4.9,0.01,3.0,1.0,1.0,0.8897320982431272,0.8535936945443344,0.8301885226640422,0.8959706959706959,273.0,0.8266855681841024,0.8112991631239804,273.4,0.9276884885325284,0.9109248442995902,931.8
3,0.51,4.9,0.01,3.0,1.0,3.0,0.8886499203602634,0.8521311716924149,0.8308242406351075,0.8893772893772894,273.0,0.8193237781216911,0.8149568193363812,273.4,0.9280613110494552,0.9100662447043424,931.8
3,0.51,4.9,0.01,3.0,1.0,5.0,0.8851328417144225,0.8503050270874768,0.8193655744259459,0.8893772893772894,273.0,0.8113656003832797,0.8113018368492819,273.4,0.9290009962512992,0.9055591154464948,931.8
3,0.51,4.9,0.01,3.0,3.0,0.1,0.8858101640157516,0.8444428819200299,0.8324756460869498,0.8923076923076924,273.0,0.8262996164558085,0.796671211999679,273.4,0.9202086764934404,0.9100669361939492,931.8
3,0.51,4.9,0.01,3.0,3.0,1.0,0.8894617369750165,0.8481018676631107,0.8333715950052584,0.8945054945054945,273.0,0.8311607153224323,0.8017860485013768,273.4,0.9242759603768108,0.9137154658565482,931.8
